"account_id","gender","genre1","genre2","type","games","age","hours"
727966481,"male","strategy","sports","mobile",3,21,12.3085786017842
728169984,"male","simulation","adventure","mobile",9,27,12.0852242475191
728508436,"female","action","adventure","mobile",9,25,7.09728799403425
729459956,"male","adventure","strategy","mobile",19,27,9.49119575274082
729637472,"female","action","action","mobile",8,20,12.6612798054742
729787284,"female","action","role-playing","mobile",7,25,12.7802946962363
729906922,"female","role-playing","adventure","computer",10,22,8.25594750273411
730198904,"female","action","role-playing","mobile",6,21,10.0614374569177
730205114,"male","role-playing","action","mobile",8,28,16.4617683436102
730376349,"male","sports","adventure","computer",3,23,5.58786952811847
731175674,"male","action","action","computer",9,45,14.8123111567642
731230872,"male","sports","adventure","computer",1,25,4.12732409916614
731244823,"female","strategy","adventure","computer",15,20,9.79145980845795
731364442,"male","action","sports","computer",3,33,11.9932247266458
732011514,"male","action","sports","tablet",13,28,9.91405448377997
733408959,"male","adventure","sports","computer",9,20,7.22011708149697
733737948,"female","adventure","role-playing","computer",4,21,4.22792118772102
733770715,"male","action","role-playing","mobile",15,21,9.41979997857633
733788594,"female","action","action","computer",19,31,12.3824882876448
734045875,"male","adventure","role-playing","mobile",4,19,6.47802397532812
734159294,"male","action","adventure","computer",3,44,9.18522489141701
735351783,"male","adventure","adventure","computer",14,28,12.2670675692498
735631339,"male","strategy","simulation","mobile",9,22,8.89395731783576
736563714,"male","adventure","action","mobile",8,52,7.02898272183272
736589471,"male","sports","adventure","computer",4,24,14.4890947902344
736966181,"female","adventure","sports","computer",6,20,10.3440873500583
737920201,"female","adventure","adventure","computer",13,31,7.22609704742562
738980620,"male","adventure","sports","computer",11,28,14.8807413941573
739318828,"female","action","strategy","computer",10,26,8.51769436839167
739432556,"male","simulation","action","computer",13,27,7.72622020884629
740407965,"male","action","adventure","computer",5,32,10.872412452766
740836022,"male","adventure","adventure","computer",9,20,8.29266396632481
740956561,"female","adventure","action","mobile",9,23,6.76141417471389
741416902,"male","action","adventure","computer",10,23,6.14548227081799
741942138,"female","adventure","action","computer",9,40,9.700911580653
742183754,"female","action","adventure","computer",8,22,6.7589735940856
742449446,"female","action","role-playing","computer",6,26,4.05167544013731
744299132,"male","action","strategy","mobile",2,26,6.20122775509348
744402577,"male","simulation","adventure","computer",8,20,11.3174255732122
744646618,"male","strategy","adventure","mobile",14,46,9.4487666479506
745190088,"male","action","action","computer",13,22,19.4064839956421
746615465,"female","role-playing","role-playing","computer",8,33,4.96474968032383
747025663,"male","sports","role-playing","tablet",20,28,10.2553866595861
747094397,"male","simulation","sports","mobile",6,26,5.9081405245088
747157341,"male","action","role-playing","computer",22,22,17.3230060720222
747201698,"male","action","adventure","tablet",9,33,8.73586591511591
747476898,"male","role-playing","sports","mobile",12,23,7.79326092469224
748304067,"male","action","role-playing","tablet",9,25,15.2532078891784
748563667,"male","simulation","strategy","computer",6,21,10.4141242508017
749645173,"male","action","adventure","computer",9,29,12.3253671047684
750454553,"male","action","strategy","computer",9,19,9.8466471070033
750578273,"male","role-playing","sports","tablet",3,19,8.50987736659774
750683790,"male","action","sports","computer",14,26,8.81140274968064
751481696,"male","action","adventure","computer",4,22,10.3678010503889
751537495,"female","adventure","role-playing","computer",11,20,2.72896945206248
751843040,"male","sports","action","computer",6,22,8.3533194958999
751979525,"female","simulation","adventure","computer",8,25,8.13287464589007
752202143,"male","action","action","computer",6,29,7.38436975945391
752238641,"male","simulation","role-playing","computer",9,27,11.8962566296151
753744006,"female","simulation","adventure","mobile",12,21,4.92455868161306
753833896,"male","adventure","role-playing","computer",10,36,12.1225530607069
754225292,"male","action","sports","computer",9,24,14.1331392707556
754983845,"male","action","role-playing","tablet",7,16,7.16094592108896
755035165,"male","action","sports","tablet",6,28,16.6076875603113
756775317,"male","adventure","simulation","mobile",7,22,3.6684714402046
757486548,"male","action","sports","mobile",8,22,7.91028707154184
757823392,"male","action","action","computer",7,19,13.2767467910533
758686937,"female","simulation","sports","computer",14,28,9.05906711900251
758910188,"male","action","adventure","computer",12,36,24.1476157460643
759057679,"female","role-playing","role-playing","computer",5,18,11.1680423061426
760235929,"male","role-playing","role-playing","computer",9,23,16.9091829797665
760371728,"male","action","role-playing","computer",12,23,10.1344711003189
760432197,"male","action","strategy","mobile",7,22,13.6509002874885
762391960,"male","role-playing","adventure","tablet",4,24,13.5962814034899
763494426,"male","strategy","role-playing","computer",2,22,5.22450549545448
763573792,"male","role-playing","action","mobile",11,27,10.555071327679
764565619,"male","role-playing","action","computer",3,30,10.7905899109935
764653981,"male","action","simulation","tablet",6,21,12.2482383126477
764914232,"male","action","sports","mobile",6,20,12.0620241478605
765178446,"male","role-playing","action","computer",2,24,3.87916536356103
765400304,"male","sports","role-playing","computer",9,24,8.01595700757179
765812984,"male","adventure","action","mobile",5,39,5.55086005309314
765948957,"male","adventure","action","mobile",13,35,11.6386932163057
766108342,"male","action","sports","computer",20,44,6.92818377521728
766476621,"male","role-playing","sports","computer",19,27,14.575536776925
766599948,"female","role-playing","adventure","computer",5,26,6.00951214196879
766677356,"female","action","action","mobile",3,20,3.76519167787072
767688710,"male","adventure","strategy","computer",7,39,11.5562617379904
768107191,"male","action","role-playing","computer",12,40,13.1515994255093
768617336,"male","strategy","sports","mobile",12,29,13.7383246017494
768839105,"male","action","simulation","computer",2,27,6.84830079898436
769626764,"male","sports","sports","mobile",8,23,9.55952153782995
770230568,"male","simulation","adventure","mobile",2,27,7.28334631612492
773287959,"male","sports","action","mobile",2,25,10.3813455818599
775199975,"male","role-playing","adventure","computer",8,30,9.34088882605611
775565011,"female","strategy","adventure","computer",8,23,5.17455956507621
775907879,"female","sports","adventure","mobile",10,22,10.6775303389872
776112268,"female","sports","strategy","computer",6,21,6.98863937022723
776281858,"male","action","adventure","computer",4,30,11.7400130614062
777657967,"male","role-playing","role-playing","mobile",10,26,13.4163036139954
777669664,"male","adventure","simulation","computer",8,36,8.65027557895172
778461152,"male","adventure","strategy","mobile",5,46,6.21019168432139
778592381,"male","adventure","action","computer",7,28,5.14754009148496
779211046,"male","adventure","simulation","tablet",5,23,6.01222651495458
779583260,"male","adventure","action","computer",0,21,0
780007562,"male","role-playing","action","computer",11,30,5.45538315974665
781219507,"female","role-playing","adventure","computer",3,22,5.61491314663616
781229015,"male","sports","simulation","mobile",11,36,17.1923148674546
781338751,"female","adventure","sports","computer",18,24,14.5158094607958
781710727,"male","action","sports","computer",13,34,7.05135427287228
781877756,"male","adventure","adventure","mobile",10,28,7.72427341742778
782081252,"male","action","action","tablet",0,25,0
782186529,"male","adventure","action","computer",3,25,6.86906031220057
782793965,"female","strategy","action","computer",14,31,4.18504911934269
782873748,"female","role-playing","role-playing","computer",11,27,12.8372238978188
782904109,"male","adventure","adventure","tablet",8,23,11.9789711334972
784412432,"female","role-playing","adventure","computer",0,29,0
785582247,"male","sports","sports","computer",5,25,9.76317165965152
787246439,"male","sports","sports","mobile",8,20,8.51532964961769
787455211,"male","action","action","mobile",14,19,14.8893991042254
787801311,"female","action","adventure","mobile",9,35,9.26083521147442
788043276,"male","strategy","action","computer",2,18,6.45309442654438
788299244,"male","sports","role-playing","mobile",15,31,12.6143748716258
788503726,"male","strategy","role-playing","computer",9,20,8.60164315963036
788553758,"male","adventure","sports","computer",12,30,10.6751633598735
788940022,"female","simulation","action","computer",9,22,8.15965020813742
789008020,"male","sports","adventure","computer",12,32,12.7936958498665
789027859,"male","action","action","computer",13,25,17.9135982254137
789032876,"female","role-playing","simulation","computer",5,25,5.66736426654564
789273800,"male","action","role-playing","mobile",5,24,9.99676777851664
789418691,"male","adventure","adventure","mobile",2,28,5.509996319639
790049806,"female","action","adventure","computer",4,23,6.63568712403677
790421436,"male","action","sports","computer",6,28,8.65750138383545
790650668,"male","action","action","mobile",6,27,11.7130410171463
790903229,"male","simulation","adventure","computer",10,29,9.08032534174651
791262204,"female","role-playing","role-playing","computer",15,28,14.5108702646817
792570368,"female","adventure","adventure","computer",16,24,13.2118044622144
794610196,"female","strategy","strategy","computer",6,30,5.90346919962187
794686243,"male","simulation","adventure","tablet",11,25,19.7924592996665
794769933,"female","sports","role-playing","computer",8,24,5.46260199100009
794850255,"female","action","role-playing","computer",8,25,5.51981631170838
795181619,"male","strategy","action","computer",12,25,9.39396869223303
796881758,"female","action","action","computer",9,27,6.65278065601633
798284851,"female","adventure","sports","computer",6,22,7.55659634334186
799665369,"male","strategy","action","computer",11,24,11.8328062290159
799718283,"female","action","role-playing","mobile",5,23,5.33836236712486
801835383,"male","action","strategy","computer",0,27,0
801912617,"male","sports","role-playing","computer",8,25,10.4658308836242
801937255,"female","role-playing","adventure","mobile",7,29,7.7317639676465
802656074,"male","sports","role-playing","mobile",9,28,14.0941592271719
802790224,"male","adventure","role-playing","computer",9,23,5.92048740321483
802938739,"male","strategy","adventure","computer",7,40,15.9539209613202
803023231,"male","action","adventure","mobile",4,21,9.19215628255618
803392284,"male","action","action","mobile",0,18,0
803955750,"female","action","role-playing","mobile",11,23,20.0522767808478
804443288,"male","action","sports","computer",15,19,8.26195143830437
804768738,"male","sports","sports","computer",5,25,10.6195262790773
804957633,"male","strategy","action","computer",14,27,11.1431463679461
805356340,"male","action","adventure","tablet",1,25,4.51173152973959
805470176,"male","adventure","adventure","computer",16,30,6.11315486288081
805580319,"male","sports","simulation","tablet",11,27,12.3737781200174
805703600,"male","role-playing","role-playing","computer",5,24,10.9638176837695
805748603,"male","sports","adventure","computer",19,24,26.3644368327961
805798192,"male","adventure","strategy","tablet",8,31,4.64582777078875
805991386,"female","action","simulation","computer",4,17,4.80810928945996
806196141,"male","adventure","action","computer",4,23,9.21502235382413
806373010,"male","sports","adventure","computer",14,26,17.5435868472904
806433377,"female","adventure","adventure","computer",0,19,0
806990297,"female","role-playing","strategy","mobile",19,23,15.5843404309918
807060424,"female","adventure","sports","computer",13,25,6.13662541053319
807986093,"female","adventure","role-playing","mobile",4,18,5.66687206736009
808061585,"male","sports","adventure","mobile",1,23,0.454002051510774
809272598,"male","role-playing","simulation","mobile",10,21,12.078909014412
809623437,"male","action","action","computer",8,22,5.58716411815676
810009470,"male","sports","strategy","computer",6,25,7.82424517888927
812036891,"female","action","adventure","computer",13,23,9.3468579410734
813944188,"female","role-playing","action","computer",4,33,9.10352939656459
814325526,"male","strategy","adventure","computer",6,25,9.6908141110692
815442150,"male","adventure","adventure","mobile",3,21,5.32671620200185
816418789,"male","action","action","mobile",5,24,12.2695269184421
816602990,"female","strategy","role-playing","computer",3,24,5.34590247327139
817119900,"female","sports","adventure","computer",7,20,7.73580783487875
818755832,"male","adventure","action","computer",4,17,7.06808665853459
819018161,"female","simulation","adventure","mobile",5,25,7.36873252624485
819019282,"female","strategy","role-playing","computer",27,28,16.4816245526861
819168675,"male","adventure","adventure","computer",3,31,6.8284499942473
819179336,"female","adventure","sports","computer",16,32,13.6731483630836
819223351,"female","adventure","simulation","computer",15,30,17.0176931905311
819426150,"female","strategy","action","computer",16,27,14.8674876406
819857479,"male","action","strategy","mobile",6,23,18.5897285570066
821708964,"female","action","simulation","mobile",4,22,7.64363464953444
822112259,"male","role-playing","adventure","computer",6,19,13.1011894024822
822169596,"male","adventure","role-playing","computer",11,25,6.40590736367728
822732720,"male","adventure","role-playing","computer",2,29,9.83012909823674
822788282,"male","role-playing","adventure","mobile",20,37,7.81145552158727
824243630,"female","role-playing","adventure","mobile",12,40,4.46143182721142
825847280,"female","simulation","adventure","computer",6,25,10.4917345937038
825915664,"female","role-playing","action","computer",9,27,9.38007694271606
825971624,"male","adventure","strategy","mobile",4,44,16.5844160567944
826174001,"male","role-playing","sports","computer",5,30,14.0751428912671
827125982,"male","action","adventure","computer",6,28,6.10855341172091
828656177,"male","strategy","strategy","mobile",4,29,11.9704874794771
828696456,"male","adventure","adventure","mobile",4,24,4.78819456524242
828990161,"female","strategy","adventure","computer",13,26,4.10894185503748
829604098,"male","adventure","adventure","mobile",18,36,19.7627956806004
830157692,"male","action","sports","computer",5,21,7.10841172919259
830928147,"male","action","action","computer",8,20,12.7041695024863
831499547,"male","role-playing","role-playing","computer",14,26,16.4497209631665
831527391,"female","adventure","role-playing","computer",15,29,9.03117065491767
831657709,"male","action","sports","computer",0,27,0
832370411,"male","strategy","action","tablet",13,24,5.93478693402195
832851703,"female","role-playing","action","computer",10,29,14.5228359480231
833662111,"male","strategy","role-playing","computer",10,24,9.48486300415168
834039615,"male","role-playing","adventure","mobile",5,30,8.46633752021309
834084007,"female","role-playing","adventure","computer",7,32,7.05144350154287
834483153,"male","role-playing","sports","tablet",17,35,7.72612906503875
834530134,"male","action","sports","computer",2,21,7.19107685991809
834784809,"male","adventure","role-playing","computer",10,29,6.47188692088057
835457405,"male","adventure","sports","computer",5,36,14.4116983621743
836129513,"male","sports","adventure","mobile",5,29,8.84166244004786
836163317,"male","action","role-playing","mobile",9,30,7.02732552095034
836777328,"male","adventure","adventure","computer",0,33,0
836849053,"male","action","action","mobile",10,20,13.7894547450427
836926862,"male","strategy","action","computer",7,21,7.32246515350995
837422774,"male","adventure","strategy","computer",17,27,25.4052230428781
837971466,"male","adventure","sports","computer",10,24,9.38885286474533
838146323,"female","action","strategy","computer",12,41,4.91337229388699
838230190,"male","adventure","strategy","computer",2,23,6.13858487487114
839243068,"male","action","strategy","computer",8,20,5.76736900475831
839525330,"male","sports","adventure","mobile",9,34,6.95089921039204
840102655,"male","adventure","adventure","computer",11,20,23.1769704605802
840654480,"male","sports","sports","computer",28,23,24.1542853633543
840705425,"male","sports","strategy","computer",11,32,8.711747578165
840825346,"female","action","action","computer",9,22,8.05412850526693
840917214,"male","adventure","adventure","computer",13,22,11.7519935765937
841372964,"male","action","sports","computer",14,33,8.62537509187698
841388920,"male","role-playing","role-playing","mobile",10,26,8.17227117716134
843112787,"female","action","sports","computer",13,34,4.7375338296575
843447559,"female","role-playing","adventure","computer",16,25,7.36867306648056
843462512,"male","adventure","role-playing","computer",6,23,9.36876349170957
844137253,"female","role-playing","role-playing","computer",4,24,6.05298281862995
844739633,"male","role-playing","strategy","computer",24,35,12.9520850291726
844740474,"female","action","role-playing","mobile",8,25,5.92144817138418
845007556,"male","role-playing","sports","computer",13,20,10.6018425240922
845747189,"female","adventure","strategy","mobile",0,20,0
846452415,"male","action","adventure","computer",8,23,10.902878424551
846662160,"male","role-playing","action","computer",6,34,14.176710582488
847482560,"male","strategy","strategy","computer",7,24,12.0426730868185
848774584,"male","action","role-playing","computer",10,20,12.813340654858
849107256,"female","adventure","strategy","mobile",2,24,9.12765246957297
849348842,"male","action","strategy","mobile",4,24,8.70364642357878
849592916,"male","simulation","adventure","computer",2,21,7.84434431655679
849753853,"male","adventure","action","mobile",13,22,10.1770841439007
851036627,"male","action","strategy","computer",13,19,16.5806007005859
852789050,"female","role-playing","action","computer",9,28,9.57665039080023
853096131,"male","simulation","adventure","computer",9,30,5.13524872988648
853110975,"male","action","simulation","computer",15,32,10.3004320520952
853255806,"male","adventure","sports","computer",7,22,14.0784268636907
854018754,"male","sports","strategy","computer",8,16,8.52664049095926
854974268,"male","simulation","sports","mobile",3,26,8.4056220784679
855287754,"male","action","strategy","computer",11,20,8.02301604197912
855481179,"male","adventure","role-playing","mobile",4,23,7.82112124286467
855577025,"male","adventure","sports","mobile",15,22,8.51388968156188
855631686,"female","action","simulation","computer",2,30,8.3949651643385
856137490,"female","action","strategy","mobile",3,24,6.03702847661788
856658503,"female","strategy","adventure","mobile",13,27,5.35464846421624
857300400,"female","role-playing","simulation","computer",9,24,11.0108740724097
857608302,"male","strategy","sports","mobile",3,20,7.8859480402329
857966734,"male","role-playing","strategy","computer",14,21,16.3759916459564
858335177,"male","role-playing","adventure","computer",9,23,9.08462350578566
858431443,"female","role-playing","action","computer",4,18,8.41768373839568
859047498,"male","role-playing","adventure","computer",11,30,7.81767688453776
859141210,"male","action","sports","mobile",2,19,0.419766611836632
860272746,"male","action","simulation","mobile",11,26,9.74375693770489
862270853,"male","sports","adventure","computer",11,29,6.68785372250152
862554070,"male","strategy","sports","mobile",12,23,7.71647914199039
862753000,"male","sports","strategy","computer",2,24,9.40830614992588
863068399,"male","adventure","action","tablet",5,41,8.46158905344852
863111852,"male","simulation","adventure","computer",10,25,3.04175850065338
863165427,"male","action","strategy","computer",5,23,7.79021143468126
865648872,"male","role-playing","action","mobile",3,49,10.4976959477179
865896113,"female","adventure","role-playing","computer",5,30,5.77967963657498
866368968,"male","action","action","computer",13,24,17.2754982068441
866991038,"male","sports","action","mobile",10,21,16.7661162647846
867351983,"male","strategy","action","computer",12,21,12.9411350693657
868079049,"male","role-playing","strategy","tablet",7,31,11.8440628990667
868554712,"male","role-playing","strategy","computer",8,20,6.95025430125281
868589061,"male","action","action","computer",6,22,11.0501884121837
869183187,"male","sports","adventure","computer",5,34,8.63358600075749
869402894,"male","action","action","computer",13,28,14.2821947004897
869543844,"male","action","simulation","computer",3,21,5.53592950250991
870609793,"female","strategy","strategy","mobile",3,37,6.9466611874474
870755583,"male","sports","role-playing","computer",13,24,12.2077331746953
870816081,"male","action","adventure","mobile",4,27,11.3511885227331
872115635,"male","strategy","sports","computer",5,29,11.0424179484549
872117841,"male","sports","adventure","computer",7,32,9.01530744441078
872172631,"male","simulation","role-playing","computer",13,25,8.17467568137754
872854769,"male","sports","action","computer",5,23,5.3292042817274
873673891,"male","action","role-playing","mobile",12,24,7.91708129364916
874145463,"male","action","action","computer",8,32,13.5277928277764
874654095,"male","action","strategy","mobile",6,18,13.8663007253964
874802757,"female","action","adventure","mobile",11,20,5.25372433860729
875296693,"male","adventure","role-playing","tablet",6,25,5.93541942924413
876087047,"female","sports","role-playing","computer",10,26,10.9317091665147
876089809,"female","sports","action","computer",6,21,6.09240853329725
876638192,"female","role-playing","action","computer",2,20,10.75974113986
876926228,"female","role-playing","strategy","mobile",8,25,7.17424930427138
876990968,"male","role-playing","strategy","computer",1,24,7.26049952199362
878432442,"male","action","role-playing","computer",19,24,13.7218541498847
879754860,"female","sports","adventure","computer",15,21,8.62241236884631
880122906,"male","action","role-playing","tablet",3,35,6.01642940329515
883421822,"female","adventure","role-playing","mobile",8,21,6.85976875773067
883560768,"male","role-playing","simulation","computer",11,36,10.2192672285326
883759910,"male","role-playing","role-playing","computer",15,21,7.45958939810164
884410502,"male","action","strategy","computer",5,27,7.50083835841277
884496258,"male","sports","action","computer",6,20,12.8947849615374
884823878,"female","action","role-playing","computer",4,27,6.39840844766167
884982048,"female","role-playing","adventure","mobile",3,20,7.77126816552581
885403253,"male","adventure","adventure","mobile",0,28,0
885421915,"male","action","action","computer",2,32,15.027862256725
886036041,"female","sports","sports","computer",17,32,8.62271211893602
886691088,"female","role-playing","action","computer",13,29,11.966998394151
887165913,"female","role-playing","action","mobile",9,26,10.8489355285348
888028669,"male","sports","strategy","mobile",3,25,6.25043551300616
888723921,"female","adventure","action","computer",7,28,7.69543702533989
889986135,"male","adventure","strategy","mobile",11,23,9.11077004002957
890830485,"female","action","sports","mobile",6,21,5.3844709948889
891127239,"male","strategy","strategy","mobile",12,26,9.24543085620708
893058085,"male","action","action","tablet",0,25,0
893266681,"female","action","simulation","computer",3,20,3.95141995680503
893334721,"male","action","simulation","mobile",10,26,6.39839817145906
893693616,"male","adventure","action","computer",0,28,0
894090131,"female","simulation","strategy","computer",8,26,15.2171047604457
895978325,"male","action","sports","mobile",8,27,8.29995381832998
896079915,"female","role-playing","strategy","mobile",8,23,7.97854082560714
896205287,"female","action","role-playing","computer",0,21,0
896632340,"male","strategy","role-playing","computer",4,28,5.01387488368322
896636212,"female","role-playing","role-playing","computer",7,18,5.54764256407451
897585746,"male","strategy","simulation","computer",8,25,17.6540418791308
897897238,"male","action","action","mobile",9,30,10.7024640051994
897932873,"male","adventure","role-playing","computer",10,25,11.6822884543635
898213657,"female","simulation","action","computer",7,25,6.19844963331984
898450507,"female","action","role-playing","mobile",9,20,10.4283878363858
900469203,"male","action","sports","mobile",11,43,6.08192791402663
900593974,"female","sports","action","computer",20,26,10.1122107295561
900699335,"male","action","action","mobile",8,22,8.63651951311903
902378324,"male","adventure","simulation","computer",9,34,6.65894354786318
902680963,"male","action","adventure","computer",10,41,9.03274450001965
903694846,"female","sports","strategy","computer",2,19,5.35308005057403
903798584,"male","sports","adventure","mobile",11,22,6.84893317349731
905204381,"female","role-playing","strategy","computer",6,31,7.48774138499196
905334921,"male","adventure","role-playing","tablet",12,29,22.9693656922639
905759236,"male","simulation","role-playing","mobile",8,25,10.0143643417203
906279026,"male","adventure","action","mobile",2,21,6.73255368901075
906300893,"female","action","simulation","computer",13,22,7.43428934517614
906490318,"male","action","strategy","mobile",6,23,8.52047931632335
906702654,"female","adventure","sports","computer",13,36,14.4088653426117
908552781,"male","action","role-playing","tablet",8,23,14.1010693563457
908622154,"female","adventure","adventure","computer",10,27,12.3122198081237
909443220,"male","adventure","action","computer",9,26,6.43882969310045
909945740,"male","action","sports","mobile",10,28,18.3170483264763
910276474,"male","adventure","simulation","computer",10,24,9.62156081482781
911970071,"male","strategy","action","mobile",4,20,6.56601894657055
912210999,"male","action","adventure","computer",7,27,4.25979509929941
912894209,"male","role-playing","strategy","computer",7,24,7.32337831066922
913468233,"male","adventure","role-playing","computer",8,25,4.98550332776441
914359944,"female","adventure","adventure","computer",17,22,7.19508854064222
916275224,"female","role-playing","role-playing","mobile",12,27,10.8887309008348
916285777,"male","action","action","computer",9,25,9.331342982586
916298735,"female","action","strategy","computer",9,24,5.65459023973468
916367980,"male","action","sports","mobile",6,21,10.6342216879403
917432147,"male","action","action","computer",13,24,7.37520091192781
917653104,"male","sports","adventure","mobile",9,24,8.07382792962748
917797571,"male","strategy","action","computer",8,30,7.15348959730847
919419367,"male","role-playing","sports","computer",7,19,8.6217602944229
919471365,"male","adventure","action","mobile",4,22,5.00850149153875
919922006,"female","adventure","sports","computer",11,23,5.30632912764156
920179919,"male","action","adventure","tablet",9,28,5.13340132546697
920391439,"male","action","role-playing","computer",9,26,9.7333102223631
920733638,"male","sports","action","mobile",8,25,6.22926179021617
920985397,"male","adventure","role-playing","computer",3,29,5.18655358022838
922136891,"male","role-playing","sports","computer",10,21,16.0279999412259
922816879,"male","simulation","adventure","computer",8,30,11.2921466121403
923012183,"male","action","strategy","computer",11,25,6.15107766673458
923793979,"male","action","adventure","mobile",9,22,10.3831543972483
924621177,"male","sports","adventure","computer",8,24,10.4394037806004
924778364,"male","role-playing","adventure","mobile",11,31,7.34690748141957
924993366,"male","action","adventure","computer",11,21,16.4318214433518
925599641,"male","adventure","strategy","computer",1,24,8.49039730017741
926082783,"female","adventure","adventure","mobile",11,25,13.8930197344935
927593727,"female","action","action","computer",25,32,17.6237810976618
927838428,"female","strategy","strategy","computer",5,23,7.25299408649464
927949365,"female","strategy","sports","mobile",5,25,1.9034759546783
929092215,"male","adventure","sports","computer",9,24,5.57571487681186
929800465,"male","role-playing","adventure","computer",6,24,8.76309462454951
930668325,"male","adventure","role-playing","mobile",10,26,10.8339658697039
930907009,"male","action","adventure","computer",8,19,9.43931253072476
930914014,"female","strategy","role-playing","computer",18,19,6.48208374034457
930932986,"female","action","adventure","computer",4,23,8.75076677410802
931151098,"female","strategy","action","computer",7,21,7.15199361451597
931820511,"male","role-playing","action","computer",2,26,7.01223178591096
933161985,"female","action","role-playing","computer",8,38,8.80868829652051
934333521,"female","action","adventure","computer",13,18,9.97777122628575
934587341,"male","role-playing","role-playing","mobile",9,34,7.49626555876096
934670476,"male","strategy","action","computer",10,24,14.3301729417859
935070699,"male","role-playing","action","mobile",3,21,8.48508095142443
935651342,"female","action","adventure","computer",12,25,6.18648290955307
936203018,"male","simulation","action","mobile",6,39,6.34852139699647
936416972,"male","action","sports","tablet",4,23,3.52459215925374
936504426,"male","action","strategy","mobile",15,23,7.1822918412949
936697015,"male","action","adventure","computer",8,34,13.7418236273808
936883914,"male","action","role-playing","computer",22,26,4.75851581901783
937035916,"female","strategy","adventure","mobile",2,24,6.95378817308963
937258416,"male","role-playing","adventure","computer",2,18,11.04298589573
937710699,"male","action","action","mobile",6,22,3.65556239648725
938038679,"female","action","strategy","mobile",6,46,8.47999265911868
938406421,"male","adventure","action","tablet",5,24,11.9893789052334
938787698,"female","strategy","action","mobile",5,21,6.77815309610257
939121908,"male","action","sports","computer",10,28,12.1778659960519
940537915,"male","adventure","role-playing","mobile",10,31,10.4011304910104
940792074,"female","strategy","adventure","mobile",1,19,3.83791520534994
940906692,"female","action","adventure","computer",18,22,9.99611860531478
941004929,"male","role-playing","role-playing","mobile",14,21,9.65506649073193
941252471,"male","strategy","sports","tablet",12,29,11.4023738809497
941947671,"male","action","sports","mobile",11,27,16.315527530507
942254809,"male","strategy","action","computer",12,22,9.69354046692819
942465813,"female","adventure","action","computer",8,32,9.90367634863929
942878817,"female","role-playing","role-playing","computer",9,30,8.37458809447826
943466922,"male","strategy","strategy","computer",10,33,15.5197111201475
945851052,"female","action","action","computer",5,29,7.87428746082395
946211010,"male","action","action","computer",16,28,11.534959679235
946371532,"male","adventure","action","computer",5,25,12.3387888606406
947558281,"female","role-playing","action","mobile",13,35,11.8486606169199
947651737,"female","role-playing","adventure","mobile",1,23,8.31869980674317
947751194,"male","role-playing","action","computer",20,26,15.9748679264105
947971283,"male","adventure","strategy","mobile",5,22,14.5248409092779
948177151,"male","action","adventure","mobile",7,22,16.5259262321418
948340082,"male","role-playing","adventure","computer",11,22,9.14555385514254
948596885,"female","simulation","strategy","computer",5,27,11.8245340413759
948773157,"female","strategy","strategy","mobile",0,24,0
949054071,"female","action","simulation","mobile",13,23,10.1248562578362
949234302,"female","adventure","action","computer",1,21,5.93925593584841
950035125,"male","adventure","role-playing","computer",9,20,14.3507910515026
950119517,"male","simulation","role-playing","computer",3,24,6.61410071203161
950319668,"male","action","strategy","computer",4,21,7.72024898068099
950356683,"male","sports","action","computer",4,20,5.93307965214343
950900437,"male","action","action","mobile",10,33,9.55222076048086
951838472,"male","strategy","adventure","computer",5,23,6.94496150001955
951921222,"male","action","role-playing","computer",12,27,14.6129006326078
951993308,"female","role-playing","adventure","mobile",15,30,8.75362736200062
952690511,"male","action","action","computer",8,19,11.0407029999031
952897841,"male","action","sports","mobile",4,30,6.3324042851061
953006241,"male","adventure","role-playing","tablet",18,28,8.36558280605988
953458083,"male","strategy","simulation","computer",3,20,14.1984685781913
955251363,"male","action","adventure","computer",16,27,10.3281046207608
956049680,"female","sports","action","computer",4,31,6.04824954028025
956270871,"male","adventure","adventure","computer",14,27,13.3787596450238
957270671,"male","action","adventure","computer",3,19,4.25948403799534
958305378,"female","role-playing","adventure","mobile",14,37,11.5466241486094
958802076,"male","adventure","sports","computer",0,20,0
959298270,"male","action","adventure","mobile",5,29,8.62475509357035
960150350,"male","sports","simulation","mobile",10,30,8.54345719552741
960592847,"female","action","adventure","computer",13,20,10.7414714579013
960706611,"female","simulation","adventure","computer",5,20,10.144157750306
960799553,"female","adventure","adventure","mobile",4,31,7.55315046125043
960906794,"male","simulation","adventure","computer",13,21,10.4326440376225
961045791,"female","adventure","adventure","mobile",5,21,3.67706195836349
961998167,"female","action","adventure","computer",3,27,4.17589761456141
962200825,"male","adventure","adventure","computer",4,24,8.89195678600478
962282551,"male","action","role-playing","mobile",4,45,11.1293618620013
962554817,"male","adventure","sports","computer",7,27,7.49140151031343
962632315,"male","simulation","action","computer",3,18,5.72224903059287
962817961,"female","simulation","sports","computer",4,21,6.53669520115444
963374400,"male","action","action","computer",11,30,7.22361922175482
963396888,"male","action","adventure","computer",10,28,9.60445008311019
963702499,"male","role-playing","role-playing","tablet",10,23,12.6585823944906
964508604,"female","adventure","action","computer",7,19,11.3946157002033
964692856,"female","adventure","strategy","mobile",8,20,9.43254170702934
965137908,"female","adventure","role-playing","mobile",16,32,13.2907217618298
